locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELFBKOLN_00206	gene	303	rplGA_2			
ELFBKOLN_00206	CDS	303	rplGA_2		COG1358	putative ribosomal protein YlxQ
ELFBKOLN_00207	gene	276				
ELFBKOLN_00207	CDS	276				hypothetical protein
ELFBKOLN_00208	gene	1119	nusA_2			
ELFBKOLN_00208	CDS	1119	nusA_2		COG0195	Transcription termination/antitermination protein NusA
ELFBKOLN_00209	gene	471	rimP_2			
ELFBKOLN_00209	CDS	471	rimP_2		COG0779	Ribosome maturation factor RimP
ELFBKOLN_00210	gene	4365	polC_2			
ELFBKOLN_00210	CDS	4365	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
ELFBKOLN_00211	gene	1695	proS_2			
ELFBKOLN_00211	CDS	1695	proS_2	6.1.1.15		Proline--tRNA ligase
ELFBKOLN_00212	gene	1263	rasP_2			
ELFBKOLN_00212	CDS	1263	rasP_2	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
ELFBKOLN_00213	gene	1152	dxr_2			
ELFBKOLN_00213	CDS	1152	dxr_2	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
ELFBKOLN_00214	gene	801				
ELFBKOLN_00214	CDS	801				hypothetical protein
ELFBKOLN_00215	gene	783	uppS_2			
ELFBKOLN_00215	CDS	783	uppS_2	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
ELFBKOLN_00216	gene	558	frr_2			
ELFBKOLN_00216	CDS	558	frr_2		COG0233	Ribosome-recycling factor
ELFBKOLN_00217	gene	723	pyrH_2			
ELFBKOLN_00217	CDS	723	pyrH_2	2.7.4.22	COG0528	Uridylate kinase
ELFBKOLN_00218	gene	882	tsf_2			
ELFBKOLN_00218	CDS	882	tsf_2		COG0264	Elongation factor Ts
ELFBKOLN_00219	gene	741	rpsB_2			
ELFBKOLN_00219	CDS	741	rpsB_2		COG0052	30S ribosomal protein S2
ELFBKOLN_00220	gene	504				
ELFBKOLN_00220	CDS	504				hypothetical protein
ELFBKOLN_00221	gene	765	sigD_2			
ELFBKOLN_00221	CDS	765	sigD_2		COG1191	RNA polymerase sigma-D factor
ELFBKOLN_00222	gene	501	cheD_2			
ELFBKOLN_00222	CDS	501	cheD_2	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
ELFBKOLN_00223	gene	630	cheC_2			
ELFBKOLN_00223	CDS	630	cheC_2	3.-.-.-	COG1776	CheY-P phosphatase CheC
ELFBKOLN_00224	gene	471	cheW_2			
ELFBKOLN_00224	CDS	471	cheW_2		COG0835	Chemotaxis protein CheW
ELFBKOLN_00225	gene	2016	cheA_2			
ELFBKOLN_00225	CDS	2016	cheA_2	2.7.13.3	COG0643	Chemotaxis protein CheA
ELFBKOLN_00226	gene	1071	cheB_2			
ELFBKOLN_00226	CDS	1071	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
ELFBKOLN_00227	gene	891	ylxH_2			
ELFBKOLN_00227	CDS	891	ylxH_2		COG0455	Flagellum site-determining protein YlxH
ELFBKOLN_00228	gene	1101	flhF_2			
ELFBKOLN_00228	CDS	1101	flhF_2		COG1419	Flagellar biosynthesis protein FlhF
ELFBKOLN_00229	gene	2034	flhA_2			
ELFBKOLN_00229	CDS	2034	flhA_2		COG1298	Flagellar biosynthesis protein FlhA
ELFBKOLN_00230	gene	1083	flhB_3			
ELFBKOLN_00230	CDS	1083	flhB_3		COG1377	Flagellar biosynthetic protein FlhB
ELFBKOLN_00231	gene	780	fliR_2			
ELFBKOLN_00231	CDS	780	fliR_2		COG1684	Flagellar biosynthetic protein FliR
ELFBKOLN_00232	gene	270	fliQ_2			
ELFBKOLN_00232	CDS	270	fliQ_2		COG1987	Flagellar biosynthetic protein FliQ
ELFBKOLN_00233	gene	666	fliP_2			
ELFBKOLN_00233	CDS	666	fliP_2		COG1338	Flagellar biosynthetic protein FliP
ELFBKOLN_00234	gene	660				
ELFBKOLN_00234	CDS	660				hypothetical protein
ELFBKOLN_00235	gene	363	cheY_2			
ELFBKOLN_00235	CDS	363	cheY_2		COG0784	Chemotaxis protein CheY
ELFBKOLN_00236	gene	1140				
ELFBKOLN_00236	CDS	1140				hypothetical protein
ELFBKOLN_00237	gene	999	fliM_2			
ELFBKOLN_00237	CDS	999	fliM_2		COG1868	Flagellar motor switch protein FliM
ELFBKOLN_00238	gene	426				
ELFBKOLN_00238	CDS	426				hypothetical protein
ELFBKOLN_00239	gene	795	flgG_2			
ELFBKOLN_00239	CDS	795	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
ELFBKOLN_00240	gene	423				
ELFBKOLN_00240	CDS	423				hypothetical protein
ELFBKOLN_00241	gene	1464				
ELFBKOLN_00241	CDS	1464				hypothetical protein
ELFBKOLN_00242	gene	615				
ELFBKOLN_00242	CDS	615				hypothetical protein
ELFBKOLN_00243	gene	444	fliJ_2			
ELFBKOLN_00243	CDS	444	fliJ_2		COG2882	Flagellar FliJ protein
ELFBKOLN_00244	gene	1317	yscN_2			
ELFBKOLN_00244	CDS	1317	yscN_2	7.1.2.2		putative ATP synthase YscN
ELFBKOLN_00245	gene	753				
ELFBKOLN_00245	CDS	753				hypothetical protein
ELFBKOLN_00246	gene	1017	fliG_2			
ELFBKOLN_00246	CDS	1017	fliG_2		COG1536	Flagellar motor switch protein FliG
ELFBKOLN_00247	gene	1611				
ELFBKOLN_00247	CDS	1611				hypothetical protein
ELFBKOLN_00248	gene	327	fliE_2			
ELFBKOLN_00248	CDS	327	fliE_2			Flagellar hook-basal body complex protein FliE
ELFBKOLN_00249	gene	453	flgC_2			
ELFBKOLN_00249	CDS	453	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
ELFBKOLN_00250	gene	390	flgB_2			
ELFBKOLN_00250	CDS	390	flgB_2		COG1815	Flagellar basal body rod protein FlgB
ELFBKOLN_00251	gene	780	codY_2			
ELFBKOLN_00251	CDS	780	codY_2		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
ELFBKOLN_00252	gene	258	clpY_3			
ELFBKOLN_00252	CDS	258	clpY_3		COG1220	ATP-dependent protease ATPase subunit ClpY
ELFBKOLN_00253	gene	1161	clpY_4			
ELFBKOLN_00253	CDS	1161	clpY_4		COG1220	ATP-dependent protease ATPase subunit ClpY
ELFBKOLN_00254	gene	546	clpQ_2			
ELFBKOLN_00254	CDS	546	clpQ_2	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
ELFBKOLN_00255	gene	915	xerC_2			
ELFBKOLN_00255	CDS	915	xerC_2		COG4974	Tyrosine recombinase XerC
ELFBKOLN_00256	gene	1308	trmFO_2			
ELFBKOLN_00256	CDS	1308	trmFO_2	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
ELFBKOLN_00257	gene	2076	topA_2			
ELFBKOLN_00257	CDS	2076	topA_2	5.6.2.1		DNA topoisomerase 1
ELFBKOLN_00258	gene	894	dprA_2			
ELFBKOLN_00258	CDS	894	dprA_2		COG0758	DNA processing protein DprA
ELFBKOLN_00259	gene	903	sucD_2			
ELFBKOLN_00259	CDS	903	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
ELFBKOLN_00260	gene	1158	sucC_2			
ELFBKOLN_00260	CDS	1158	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
ELFBKOLN_00261	gene	282	flhB_4			
ELFBKOLN_00261	CDS	282	flhB_4		COG1377	Flagellar biosynthetic protein FlhB
ELFBKOLN_00262	gene	1731				
ELFBKOLN_00262	CDS	1731				hypothetical protein
ELFBKOLN_00263	gene	768	rnhB_2			
ELFBKOLN_00263	CDS	768	rnhB_2	3.1.26.4	COG0164	Ribonuclease HII
ELFBKOLN_00264	gene	849	rbgA_2			
ELFBKOLN_00264	CDS	849	rbgA_2		COG1161	Ribosome biogenesis GTPase A
ELFBKOLN_00265	gene	348	rplS_2			
ELFBKOLN_00265	CDS	348	rplS_2		COG0335	50S ribosomal protein L19
ELFBKOLN_00266	gene	732	trmD_2			
ELFBKOLN_00266	CDS	732	trmD_2	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
ELFBKOLN_00267	gene	525	rimM_2			
ELFBKOLN_00267	CDS	525	rimM_2			Ribosome maturation factor RimM
ELFBKOLN_00268	gene	387				
ELFBKOLN_00268	CDS	387				hypothetical protein
ELFBKOLN_00269	gene	246				
ELFBKOLN_00269	CDS	246				hypothetical protein
ELFBKOLN_00270	gene	273	rpsP_2			
ELFBKOLN_00270	CDS	273	rpsP_2		COG0228	30S ribosomal protein S16
ELFBKOLN_00271	gene	1341	ffh_2			
ELFBKOLN_00271	CDS	1341	ffh_2		COG0541	Signal recognition particle protein
ELFBKOLN_00272	gene	333				
ELFBKOLN_00272	CDS	333				hypothetical protein
ELFBKOLN_00273	gene	486	ylqB_2			
ELFBKOLN_00273	CDS	486	ylqB_2			putative protein YlqB
ELFBKOLN_00274	gene	801				
ELFBKOLN_00274	CDS	801				IS3 family transposase ISBsu1
ELFBKOLN_00275	gene	282				
ELFBKOLN_00275	CDS	282				hypothetical protein
ELFBKOLN_00276	gene	990	ftsY_2			
ELFBKOLN_00276	CDS	990	ftsY_2		COG0552	Signal recognition particle receptor FtsY
ELFBKOLN_00277	gene	3561	smc_2			
ELFBKOLN_00277	CDS	3561	smc_2		COG1196	Chromosome partition protein Smc
ELFBKOLN_00278	gene	750	rnc_2			
ELFBKOLN_00278	CDS	750	rnc_2	3.1.26.3	COG0571	Ribonuclease 3
ELFBKOLN_00279	gene	234	acpA_2			
ELFBKOLN_00279	CDS	234	acpA_2		COG0236	Acyl carrier protein
ELFBKOLN_00280	gene	741	fabG_4			
ELFBKOLN_00280	CDS	741	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ELFBKOLN_00281	gene	954	fabD_2			
ELFBKOLN_00281	CDS	954	fabD_2	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
ELFBKOLN_00282	gene	1002	plsX_2			
ELFBKOLN_00282	CDS	1002	plsX_2	2.3.1.274	COG0416	Phosphate acyltransferase
ELFBKOLN_00283	gene	567	fapR_2			
ELFBKOLN_00283	CDS	567	fapR_2		COG2050	Transcription factor FapR
ELFBKOLN_00284	gene	2049	recG_2			
ELFBKOLN_00284	CDS	2049	recG_2	3.6.4.12		ATP-dependent DNA helicase RecG
ELFBKOLN_00285	gene	903	sdhA_2			
ELFBKOLN_00285	CDS	903	sdhA_2	4.3.1.17		L-serine dehydratase, alpha chain
ELFBKOLN_00286	gene	663	sdhB_2			
ELFBKOLN_00286	CDS	663	sdhB_2	4.3.1.17		L-serine dehydratase, beta chain
ELFBKOLN_00287	gene	1662				
ELFBKOLN_00287	CDS	1662				putative protein
ELFBKOLN_00288	gene	363				
ELFBKOLN_00288	CDS	363				putative protein
ELFBKOLN_00289	gene	189	rpmB_2			
ELFBKOLN_00289	CDS	189	rpmB_2		COG0227	50S ribosomal protein L28
ELFBKOLN_00290	gene	150				
ELFBKOLN_00290	CDS	150				hypothetical protein
ELFBKOLN_00291	gene	645	thiN_2			
ELFBKOLN_00291	CDS	645	thiN_2	2.7.6.2	COG1564	Thiamine pyrophosphokinase
ELFBKOLN_00292	gene	654	rpe_2			
ELFBKOLN_00292	CDS	654	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
ELFBKOLN_00293	gene	897	rsgA_2			
ELFBKOLN_00293	CDS	897	rsgA_2	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
ELFBKOLN_00294	gene	1947	prkC_2			
ELFBKOLN_00294	CDS	1947	prkC_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
ELFBKOLN_00295	gene	765	prpC			
ELFBKOLN_00295	CDS	765	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
ELFBKOLN_00296	gene	1092	rlmN			
ELFBKOLN_00296	CDS	1092	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
ELFBKOLN_00297	gene	1344	rsmB			
ELFBKOLN_00297	CDS	1344	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
ELFBKOLN_00298	gene	954	fmt			
ELFBKOLN_00298	CDS	954	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
ELFBKOLN_00299	gene	483	def1			
ELFBKOLN_00299	CDS	483	def1	3.5.1.88	COG0242	Peptide deformylase 1
ELFBKOLN_00300	gene	2418	priA_1			
ELFBKOLN_00300	CDS	2418	priA_1	3.6.4.-		primosomal protein N'
ELFBKOLN_00301	gene	1221	undec1A			
ELFBKOLN_00301	CDS	1221	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
ELFBKOLN_00302	gene	204	rpoZ			
ELFBKOLN_00302	CDS	204	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
ELFBKOLN_00303	gene	615	gmk			
ELFBKOLN_00303	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
ELFBKOLN_00304	gene	270	remA			
ELFBKOLN_00304	CDS	270	remA		COG2052	Extracellular matrix regulatory protein A
ELFBKOLN_00305	gene	876				
ELFBKOLN_00305	CDS	876				hypothetical protein
ELFBKOLN_00306	gene	2673	yloB			
ELFBKOLN_00306	CDS	2673	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
ELFBKOLN_00307	gene	1713	rqcH			
ELFBKOLN_00307	CDS	1713	rqcH		COG1293	Rqc2 RqcH
ELFBKOLN_00308	gene	489	sirC			
ELFBKOLN_00308	CDS	489	sirC	1.3.1.76		Precorrin-2 dehydrogenase
ELFBKOLN_00309	gene	786	sirB			
ELFBKOLN_00309	CDS	786	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
ELFBKOLN_00310	gene	774	sumT			
ELFBKOLN_00310	CDS	774	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
ELFBKOLN_00311	gene	594	cysC_1			
ELFBKOLN_00311	CDS	594	cysC_1	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
ELFBKOLN_00312	gene	1149	sat_1			
ELFBKOLN_00312	CDS	1149	sat_1	2.7.7.4	COG2046	Sulfate adenylyltransferase
ELFBKOLN_00313	gene	1065	cysP			
ELFBKOLN_00313	CDS	1065	cysP		COG0306	Sulfate permease CysP
ELFBKOLN_00314	gene	702	cysH_1			
ELFBKOLN_00314	CDS	702	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
ELFBKOLN_00315	gene	633	pyrE			
ELFBKOLN_00315	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
ELFBKOLN_00316	gene	720	pyrF			
ELFBKOLN_00316	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
ELFBKOLN_00317	gene	936	pyrD			
ELFBKOLN_00317	CDS	936	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
ELFBKOLN_00318	gene	771	pyrK			
ELFBKOLN_00318	CDS	771	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
ELFBKOLN_00319	gene	3216	carB_1			
ELFBKOLN_00319	CDS	3216	carB_1	6.3.5.5		Carbamoyl-phosphate synthase large chain
ELFBKOLN_00320	gene	1095	carA_1			
ELFBKOLN_00320	CDS	1095	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
ELFBKOLN_00321	gene	1287	pyrC			
ELFBKOLN_00321	CDS	1287	pyrC	3.5.2.3	COG0044	Dihydroorotase
ELFBKOLN_00322	gene	915	pyrB			
ELFBKOLN_00322	CDS	915	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
ELFBKOLN_00323	gene	1308	pyrP			
ELFBKOLN_00323	CDS	1308	pyrP			Uracil permease
ELFBKOLN_00324	gene	546	pyrR			
ELFBKOLN_00324	CDS	546	pyrR		COG2065	Bifunctional protein PyrR
ELFBKOLN_00325	gene	912	rluD_1			
ELFBKOLN_00325	CDS	912	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
ELFBKOLN_00326	gene	465	lspA			
ELFBKOLN_00326	CDS	465	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
ELFBKOLN_00327	gene	375	dksA_1			
ELFBKOLN_00327	CDS	375	dksA_1			RNA polymerase-binding transcription factor DksA
ELFBKOLN_00328	gene	2766	ileS			
ELFBKOLN_00328	CDS	2766	ileS	6.1.1.5		Isoleucine--tRNA ligase
ELFBKOLN_00329	gene	495	divIVA			
ELFBKOLN_00329	CDS	495	divIVA		COG3599	Septum site-determining protein DivIVA
ELFBKOLN_00330	gene	774				
ELFBKOLN_00330	CDS	774				hypothetical protein
ELFBKOLN_00331	gene	273				
ELFBKOLN_00331	CDS	273				hypothetical protein
ELFBKOLN_00332	gene	420	sepF			
ELFBKOLN_00332	CDS	420	sepF		COG1799	Cell division protein SepF
ELFBKOLN_00333	gene	693				
ELFBKOLN_00333	CDS	693			COG0325	Pyridoxal phosphate homeostasis protein
ELFBKOLN_00334	gene	837	rl5			
ELFBKOLN_00334	CDS	837	rl5	1.10.3.-		Polyphenol oxidase
ELFBKOLN_00335	gene	246	ylmC			
ELFBKOLN_00335	CDS	246	ylmC		COG1873	putative sporulation protein YlmC
ELFBKOLN_00336	gene	1281	ylmB_1			
ELFBKOLN_00336	CDS	1281	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
ELFBKOLN_00337	gene	795	ylmA			
ELFBKOLN_00337	CDS	795	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
ELFBKOLN_00338	gene	783	sigG			
ELFBKOLN_00338	CDS	783	sigG		COG1191	RNA polymerase sigma-G factor
ELFBKOLN_00339	gene	720	sigE			
ELFBKOLN_00339	CDS	720	sigE		COG1191	RNA polymerase sigma-E factor
ELFBKOLN_00340	gene	954	spoIIGA			
ELFBKOLN_00340	CDS	954	spoIIGA	3.4.23.-		Sporulation sigma-E factor-processing peptidase
ELFBKOLN_00341	gene	4302	bpr			
ELFBKOLN_00341	CDS	4302	bpr	3.4.21.-	COG1404	Bacillopeptidase F
ELFBKOLN_00342	gene	1149	ftsZ			
ELFBKOLN_00342	CDS	1149	ftsZ		COG0206	Cell division protein FtsZ
ELFBKOLN_00343	gene	1323	ftsA			
ELFBKOLN_00343	CDS	1323	ftsA		COG0849	Cell division protein FtsA
ELFBKOLN_00344	gene	366				
ELFBKOLN_00344	CDS	366				hypothetical protein
ELFBKOLN_00345	gene	669				
ELFBKOLN_00345	CDS	669				hypothetical protein
ELFBKOLN_00346	gene	696				
ELFBKOLN_00346	CDS	696				hypothetical protein
ELFBKOLN_00347	gene	792	divIB			
ELFBKOLN_00347	CDS	792	divIB		COG1589	Cell division protein DivIB
ELFBKOLN_00348	gene	912	murB			
ELFBKOLN_00348	CDS	912	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
ELFBKOLN_00349	gene	1092	murG			
ELFBKOLN_00349	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ELFBKOLN_00350	gene	1026	ftsW_1			
ELFBKOLN_00350	CDS	1026	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ELFBKOLN_00351	gene	1356	murD			
ELFBKOLN_00351	CDS	1356	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
ELFBKOLN_00352	gene	975	mraY			
ELFBKOLN_00352	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
ELFBKOLN_00353	gene	1485	murE			
ELFBKOLN_00353	CDS	1485	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
ELFBKOLN_00354	gene	1941	spoVD			
ELFBKOLN_00354	CDS	1941	spoVD		COG0768	Stage V sporulation protein D
ELFBKOLN_00355	gene	2142	pbpB			
ELFBKOLN_00355	CDS	2142	pbpB		COG0768	Penicillin-binding protein 2B
ELFBKOLN_00356	gene	354	ftsL			
ELFBKOLN_00356	CDS	354	ftsL		COG4839	Cell division protein FtsL
ELFBKOLN_00357	gene	936	rsmH_1			
ELFBKOLN_00357	CDS	936	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
ELFBKOLN_00358	gene	447	mraZ			
ELFBKOLN_00358	CDS	447	mraZ			Transcriptional regulator MraZ
ELFBKOLN_00359	gene	1620	bshC			
ELFBKOLN_00359	CDS	1620	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
ELFBKOLN_00360	gene	897	panE_1			
ELFBKOLN_00360	CDS	897	panE_1	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
ELFBKOLN_00361	gene	483	ylbP			
ELFBKOLN_00361	CDS	483	ylbP	2.3.1.-		putative N-acetyltransferase YlbP
ELFBKOLN_00362	gene	582	rsfA_1			
ELFBKOLN_00362	CDS	582	rsfA_1			Prespore-specific transcriptional regulator RsfA
ELFBKOLN_00363	gene	180	rpmF			
ELFBKOLN_00363	CDS	180	rpmF		COG0333	50S ribosomal protein L32
ELFBKOLN_00364	gene	519				
ELFBKOLN_00364	CDS	519				hypothetical protein
ELFBKOLN_00365	gene	1248	tmcAL			
ELFBKOLN_00365	CDS	1248	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
ELFBKOLN_00366	gene	1026	ylbL			
ELFBKOLN_00366	CDS	1026	ylbL		COG3480	putative protein YlbL
ELFBKOLN_00367	gene	783				
ELFBKOLN_00367	CDS	783				hypothetical protein
ELFBKOLN_00368	gene	1227	ylbJ			
ELFBKOLN_00368	CDS	1227	ylbJ		COG3314	Sporulation integral membrane protein YlbJ
ELFBKOLN_00369	gene	486	coaD			
ELFBKOLN_00369	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ELFBKOLN_00370	gene	555	rsmD			
ELFBKOLN_00370	CDS	555	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
ELFBKOLN_00371	gene	252				
ELFBKOLN_00371	CDS	252				hypothetical protein
ELFBKOLN_00372	gene	450				
ELFBKOLN_00372	CDS	450				hypothetical protein
ELFBKOLN_00373	gene	240				
ELFBKOLN_00373	CDS	240				hypothetical protein
ELFBKOLN_00374	gene	399				
ELFBKOLN_00374	CDS	399				hypothetical protein
ELFBKOLN_00375	gene	1065				
ELFBKOLN_00375	CDS	1065				hypothetical protein
ELFBKOLN_00376	gene	447	hrp1_1			
ELFBKOLN_00376	CDS	447	hrp1_1		COG0517	Hypoxic response protein 1
ELFBKOLN_00377	gene	363				
ELFBKOLN_00377	CDS	363				hypothetical protein
ELFBKOLN_00378	gene	894				
ELFBKOLN_00378	CDS	894				hypothetical protein
ELFBKOLN_00379	gene	333	caaD			
ELFBKOLN_00379	CDS	333	caaD	1.9.3.1		Cytochrome c oxidase subunit 4B
ELFBKOLN_00380	gene	624	ctaE			
ELFBKOLN_00380	CDS	624	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
ELFBKOLN_00381	gene	1869	ctaD			
ELFBKOLN_00381	CDS	1869	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
ELFBKOLN_00382	gene	1071	ctaC			
ELFBKOLN_00382	CDS	1071	ctaC	1.9.3.1		Cytochrome c oxidase subunit 2
ELFBKOLN_00383	gene	918	ctaB2			
ELFBKOLN_00383	CDS	918	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
ELFBKOLN_00384	gene	921	ctaA			
ELFBKOLN_00384	CDS	921	ctaA	1.3.-.-	COG1612	Heme A synthase
ELFBKOLN_00385	gene	3447	pycA			
ELFBKOLN_00385	CDS	3447	pycA	6.4.1.1		Pyruvate carboxylase
ELFBKOLN_00386	gene	1212	ftsW_2			
ELFBKOLN_00386	CDS	1212	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ELFBKOLN_00387	gene	282				
ELFBKOLN_00387	CDS	282				hypothetical protein
ELFBKOLN_00388	gene	930	glsA2			
ELFBKOLN_00388	CDS	930	glsA2	3.5.1.2	COG2066	Glutaminase 2
ELFBKOLN_00389	gene	486				
ELFBKOLN_00389	CDS	486				hypothetical protein
ELFBKOLN_00390	gene	1329				
ELFBKOLN_00390	CDS	1329				hypothetical protein
ELFBKOLN_00391	gene	630				
ELFBKOLN_00391	CDS	630				hypothetical protein
ELFBKOLN_00392	gene	207				
ELFBKOLN_00392	CDS	207				hypothetical protein
ELFBKOLN_00393	gene	318				
ELFBKOLN_00393	CDS	318				hypothetical protein
ELFBKOLN_00394	gene	1839	typA			
ELFBKOLN_00394	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
ELFBKOLN_00395	gene	189				
ELFBKOLN_00395	CDS	189				hypothetical protein
ELFBKOLN_00396	gene	612				
ELFBKOLN_00396	CDS	612				hypothetical protein
ELFBKOLN_00397	gene	294				
ELFBKOLN_00397	CDS	294				hypothetical protein
ELFBKOLN_00398	gene	522	ylaC			
ELFBKOLN_00398	CDS	522	ylaC			RNA polymerase sigma factor YlaC
ELFBKOLN_00399	gene	270				
ELFBKOLN_00399	CDS	270				hypothetical protein
ELFBKOLN_00400	gene	1929				
ELFBKOLN_00400	CDS	1929				hypothetical protein
ELFBKOLN_00401	gene	1566	nprE			
ELFBKOLN_00401	CDS	1566	nprE	3.4.24.28	COG3227	Bacillolysin
ELFBKOLN_00402	gene	915				
ELFBKOLN_00402	CDS	915				hypothetical protein
ELFBKOLN_00403	gene	468				
ELFBKOLN_00403	CDS	468				hypothetical protein
ELFBKOLN_00404	gene	798	suhB			
ELFBKOLN_00404	CDS	798	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
ELFBKOLN_00405	gene	246				
ELFBKOLN_00405	CDS	246				hypothetical protein
ELFBKOLN_00406	gene	639				
ELFBKOLN_00406	CDS	639				hypothetical protein
ELFBKOLN_00407	gene	267				
ELFBKOLN_00407	CDS	267				hypothetical protein
ELFBKOLN_00408	gene	1473	speA_1			
ELFBKOLN_00408	CDS	1473	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
ELFBKOLN_00409	gene	813				
ELFBKOLN_00409	CDS	813				IS3 family transposase ISBsu1
ELFBKOLN_00410	gene	333				
ELFBKOLN_00410	CDS	333				hypothetical protein
ELFBKOLN_00411	gene	120				
ELFBKOLN_00411	CDS	120				hypothetical protein
ELFBKOLN_00412	gene	375				
ELFBKOLN_00412	CDS	375				hypothetical protein
ELFBKOLN_00413	gene	1413	pdhD_1			
ELFBKOLN_00413	CDS	1413	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
ELFBKOLN_00414	gene	1329	pdhC_1			
ELFBKOLN_00414	CDS	1329	pdhC_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ELFBKOLN_00415	gene	978	pdhB			
ELFBKOLN_00415	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
ELFBKOLN_00416	gene	1116	pdhA			
ELFBKOLN_00416	CDS	1116	pdhA	1.2.4.1	COG1071	Pyruvate dehydrogenase E1 component subunit alpha
ELFBKOLN_00417	gene	672				
ELFBKOLN_00417	CDS	672				hypothetical protein
ELFBKOLN_00418	gene	153				
ELFBKOLN_00418	CDS	153				hypothetical protein
