locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCOCLAEF_00217	gene	1284	tig			
PCOCLAEF_00217	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
PCOCLAEF_00218	gene	939				
PCOCLAEF_00218	CDS	939				hypothetical protein
PCOCLAEF_00219	gene	666				
PCOCLAEF_00219	CDS	666				hypothetical protein
PCOCLAEF_00220	gene	534				
PCOCLAEF_00220	CDS	534				hypothetical protein
PCOCLAEF_00221	gene	216				
PCOCLAEF_00221	CDS	216				hypothetical protein
PCOCLAEF_00222	gene	396	immR			
PCOCLAEF_00222	CDS	396	immR		COG1396	HTH-type transcriptional regulator ImmR
PCOCLAEF_00223	gene	1140				
PCOCLAEF_00223	CDS	1140				hypothetical protein
PCOCLAEF_00224	gene	831	proB			
PCOCLAEF_00224	CDS	831	proB	2.7.2.11		Glutamate 5-kinase
PCOCLAEF_00225	gene	1248	proA			
PCOCLAEF_00225	CDS	1248	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
PCOCLAEF_00226	gene	915				
PCOCLAEF_00226	CDS	915		3.1.1.23	COG2267	Monoacylglycerol lipase
PCOCLAEF_00227	gene	465				
PCOCLAEF_00227	CDS	465				hypothetical protein
PCOCLAEF_00228	gene	462				
PCOCLAEF_00228	CDS	462				hypothetical protein
PCOCLAEF_00229	gene	1485	treB			
PCOCLAEF_00229	CDS	1485	treB		COG1263	PTS system trehalose-specific EIIBC component
PCOCLAEF_00230	gene	1647	treA			
PCOCLAEF_00230	CDS	1647	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
PCOCLAEF_00231	gene	714	treR			
PCOCLAEF_00231	CDS	714	treR		COG2188	HTH-type transcriptional regulator TreR
PCOCLAEF_00232	gene	138				
PCOCLAEF_00232	CDS	138				hypothetical protein
PCOCLAEF_00233	gene	108				
PCOCLAEF_00233	CDS	108				hypothetical protein
PCOCLAEF_00234	gene	849				
PCOCLAEF_00234	CDS	849				hypothetical protein
PCOCLAEF_00235	gene	195				
PCOCLAEF_00235	CDS	195				hypothetical protein
PCOCLAEF_00236	gene	660	larR			
PCOCLAEF_00236	CDS	660	larR		COG0664	Lactate racemization regulatory protein
PCOCLAEF_00237	gene	1206	yfcJ			
PCOCLAEF_00237	CDS	1206	yfcJ			putative MFS-type transporter YfcJ
PCOCLAEF_00238	gene	246				
PCOCLAEF_00238	CDS	246				hypothetical protein
PCOCLAEF_00239	gene	477				
PCOCLAEF_00239	CDS	477				hypothetical protein
PCOCLAEF_00240	gene	264				
PCOCLAEF_00240	CDS	264				hypothetical protein
PCOCLAEF_00241	gene	1413	dbpA_1			
PCOCLAEF_00241	CDS	1413	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
PCOCLAEF_00242	gene	261				
PCOCLAEF_00242	CDS	261				hypothetical protein
PCOCLAEF_00243	gene	600	gpmA_1			
PCOCLAEF_00243	CDS	600	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PCOCLAEF_00244	gene	408				
PCOCLAEF_00244	CDS	408				hypothetical protein
PCOCLAEF_00245	gene	594				
PCOCLAEF_00245	CDS	594				hypothetical protein
PCOCLAEF_00246	gene	1359				
PCOCLAEF_00246	CDS	1359				hypothetical protein
PCOCLAEF_00247	gene	4131				
PCOCLAEF_00247	CDS	4131				hypothetical protein
PCOCLAEF_00248	gene	363				
PCOCLAEF_00248	CDS	363				hypothetical protein
PCOCLAEF_00249	gene	474				
PCOCLAEF_00249	CDS	474				hypothetical protein
PCOCLAEF_00250	gene	76				
PCOCLAEF_00250	tRNA	76				tRNA-Arg(tct)
PCOCLAEF_00251	gene	525				
PCOCLAEF_00251	CDS	525				hypothetical protein
PCOCLAEF_00252	gene	612				
PCOCLAEF_00252	CDS	612		3.6.1.66		dITP/XTP pyrophosphatase
PCOCLAEF_00253	gene	747	rph			
PCOCLAEF_00253	CDS	747	rph	2.7.7.56	COG0689	Ribonuclease PH
PCOCLAEF_00254	gene	801	murI			
PCOCLAEF_00254	CDS	801	murI	5.1.1.3	COG0796	Glutamate racemase
PCOCLAEF_00255	gene	486	yslB			
PCOCLAEF_00255	CDS	486	yslB			putative protein YslB
PCOCLAEF_00256	gene	1215	lysC_2			
PCOCLAEF_00256	CDS	1215	lysC_2	2.7.2.4	COG0527	Aspartokinase 2
PCOCLAEF_00257	gene	1812	uvrC_1			
PCOCLAEF_00257	CDS	1812	uvrC_1		COG0322	UvrABC system protein C
PCOCLAEF_00258	gene	312	trxA_1			
PCOCLAEF_00258	CDS	312	trxA_1		COG0526	Thioredoxin
PCOCLAEF_00259	gene	2358	mutS2			
PCOCLAEF_00259	CDS	2358	mutS2	3.1.-.-		Endonuclease MutS2
PCOCLAEF_00260	gene	1713	polX			
PCOCLAEF_00260	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
PCOCLAEF_00261	gene	543				
PCOCLAEF_00261	CDS	543				hypothetical protein
PCOCLAEF_00262	gene	264	zapA			
PCOCLAEF_00262	CDS	264	zapA		COG3027	Cell division protein ZapA
PCOCLAEF_00263	gene	882	rnhC			
PCOCLAEF_00263	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
PCOCLAEF_00264	gene	675	ung_1			
PCOCLAEF_00264	CDS	675	ung_1	3.2.2.27	COG0692	Uracil-DNA glycosylase
PCOCLAEF_00265	gene	3201	smc_1			
PCOCLAEF_00265	CDS	3201	smc_1			Chromosome partition protein Smc
PCOCLAEF_00266	gene	453				
PCOCLAEF_00266	CDS	453				hypothetical protein
PCOCLAEF_00267	gene	3411				
PCOCLAEF_00267	CDS	3411				hypothetical protein
PCOCLAEF_00268	gene	702				
PCOCLAEF_00268	CDS	702			COG1136	putative ABC transporter ATP-binding protein
PCOCLAEF_00269	gene	2409	pheT			
PCOCLAEF_00269	CDS	2409	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
PCOCLAEF_00270	gene	1053	pheS			
PCOCLAEF_00270	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
PCOCLAEF_00271	gene	324	yodB			
PCOCLAEF_00271	CDS	324	yodB		COG1733	HTH-type transcriptional regulator YodB
PCOCLAEF_00272	gene	360				
PCOCLAEF_00272	CDS	360				hypothetical protein
PCOCLAEF_00273	gene	759				
PCOCLAEF_00273	CDS	759		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
PCOCLAEF_00274	gene	1080	ysdC_1			
PCOCLAEF_00274	CDS	1080	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
PCOCLAEF_00275	gene	1014				
PCOCLAEF_00275	CDS	1014				hypothetical protein
PCOCLAEF_00276	gene	747	lytG			
PCOCLAEF_00276	CDS	747	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
PCOCLAEF_00277	gene	552				
PCOCLAEF_00277	CDS	552				hypothetical protein
PCOCLAEF_00278	gene	312				
PCOCLAEF_00278	CDS	312				hypothetical protein
PCOCLAEF_00279	gene	531				
PCOCLAEF_00279	CDS	531				hypothetical protein
PCOCLAEF_00280	gene	450				
PCOCLAEF_00280	CDS	450				hypothetical protein
PCOCLAEF_00281	gene	468				
PCOCLAEF_00281	CDS	468				hypothetical protein
PCOCLAEF_00282	gene	567	yvqK			
PCOCLAEF_00282	CDS	567	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
PCOCLAEF_00283	gene	1536	cobQ			
PCOCLAEF_00283	CDS	1536	cobQ			Cobyric acid synthase
PCOCLAEF_00284	gene	807	cbiO			
PCOCLAEF_00284	CDS	807	cbiO	7.-.-.-	COG1122	Cobalt import ATP-binding protein CbiO
PCOCLAEF_00285	gene	678	cbiQ			
PCOCLAEF_00285	CDS	678	cbiQ		COG0619	Cobalt transport protein CbiQ
PCOCLAEF_00286	gene	297	cbiN			
PCOCLAEF_00286	CDS	297	cbiN		COG1930	Cobalt transport protein CbiN
PCOCLAEF_00287	gene	735	cbiM			
PCOCLAEF_00287	CDS	735	cbiM		COG0310	Cobalt transport protein CbiM
PCOCLAEF_00288	gene	711	cbiL			
PCOCLAEF_00288	CDS	711	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
PCOCLAEF_00289	gene	786	cbiK			
PCOCLAEF_00289	CDS	786	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
PCOCLAEF_00290	gene	1482	cysG			
PCOCLAEF_00290	CDS	1482	cysG	4.99.1.4		Siroheme synthase
PCOCLAEF_00291	gene	753	cbiJ			
PCOCLAEF_00291	CDS	753	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
PCOCLAEF_00292	gene	726	cbiH			
PCOCLAEF_00292	CDS	726	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
PCOCLAEF_00293	gene	1032	cbiG			
PCOCLAEF_00293	CDS	1032	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
PCOCLAEF_00294	gene	750	cbiF			
PCOCLAEF_00294	CDS	750	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
PCOCLAEF_00295	gene	570	cbiT			
PCOCLAEF_00295	CDS	570	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
PCOCLAEF_00296	gene	597	cbiE			
PCOCLAEF_00296	CDS	597	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
PCOCLAEF_00297	gene	1122	cbiD			
PCOCLAEF_00297	CDS	1122	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
PCOCLAEF_00298	gene	633	cbiC			
PCOCLAEF_00298	CDS	633	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
PCOCLAEF_00299	gene	948	cobD_1			
PCOCLAEF_00299	CDS	948	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
PCOCLAEF_00300	gene	1359	cbiA			
PCOCLAEF_00300	CDS	1359	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
PCOCLAEF_00301	gene	495				
PCOCLAEF_00301	CDS	495				hypothetical protein
PCOCLAEF_00302	gene	552	rhaS_1			
PCOCLAEF_00302	CDS	552	rhaS_1			HTH-type transcriptional activator RhaS
PCOCLAEF_00303	gene	444	eutQ			
PCOCLAEF_00303	CDS	444	eutQ		COG4766	Ethanolamine utilization protein EutQ
PCOCLAEF_00304	gene	1122				
PCOCLAEF_00304	CDS	1122				hypothetical protein
PCOCLAEF_00305	gene	489				
PCOCLAEF_00305	CDS	489				hypothetical protein
PCOCLAEF_00306	gene	270	ccmL_1			
PCOCLAEF_00306	CDS	270	ccmL_1			Carbon dioxide concentrating mechanism protein CcmL
PCOCLAEF_00307	gene	573				
PCOCLAEF_00307	CDS	573				hypothetical protein
PCOCLAEF_00308	gene	642	pduL_1			
PCOCLAEF_00308	CDS	642	pduL_1	2.3.1.222	COG4869	Phosphate propanoyltransferase
PCOCLAEF_00309	gene	756				
PCOCLAEF_00309	CDS	756				hypothetical protein
PCOCLAEF_00310	gene	285	pduA_1			
PCOCLAEF_00310	CDS	285	pduA_1		COG4577	Propanediol utilization protein PduA
PCOCLAEF_00311	gene	1461	adhE_1			
PCOCLAEF_00311	CDS	1461	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
PCOCLAEF_00312	gene	522				
PCOCLAEF_00312	CDS	522				hypothetical protein
PCOCLAEF_00313	gene	654	eutL			
PCOCLAEF_00313	CDS	654	eutL		COG4816	Ethanolamine utilization protein EutL
PCOCLAEF_00314	gene	882	eutC			
PCOCLAEF_00314	CDS	882	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
PCOCLAEF_00315	gene	1365	eutB			
PCOCLAEF_00315	CDS	1365	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
PCOCLAEF_00316	gene	1422				
PCOCLAEF_00316	CDS	1422				hypothetical protein
PCOCLAEF_00317	gene	1458	pdtaS			
PCOCLAEF_00317	CDS	1458	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
PCOCLAEF_00318	gene	573	pdtaR			
PCOCLAEF_00318	CDS	573	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
PCOCLAEF_00319	gene	1140	adhE_2			
PCOCLAEF_00319	CDS	1140	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
PCOCLAEF_00320	gene	876	pduX			
PCOCLAEF_00320	CDS	876	pduX	2.7.1.177	COG4542	L-threonine kinase
PCOCLAEF_00321	gene	1086	cobD_2			
PCOCLAEF_00321	CDS	1086	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
PCOCLAEF_00322	gene	1194	ackA_1			
PCOCLAEF_00322	CDS	1194	ackA_1	2.7.2.1	COG0282	Acetate kinase
PCOCLAEF_00323	gene	705	glpF_1			
PCOCLAEF_00323	CDS	705	glpF_1		COG0580	Glycerol uptake facilitator protein
PCOCLAEF_00324	gene	1119	adhE_3			
PCOCLAEF_00324	CDS	1119	adhE_3		COG1012	Aldehyde-alcohol dehydrogenase
PCOCLAEF_00325	gene	1410	sucD			
PCOCLAEF_00325	CDS	1410	sucD	1.2.1.76	COG1012	Succinate-semialdehyde dehydrogenase (acetylating)
PCOCLAEF_00326	gene	996				
PCOCLAEF_00326	CDS	996				hypothetical protein
PCOCLAEF_00327	gene	264	ccmL_2			
PCOCLAEF_00327	CDS	264	ccmL_2			Carbon dioxide concentrating mechanism protein CcmL
PCOCLAEF_00328	gene	480				
PCOCLAEF_00328	CDS	480				hypothetical protein
PCOCLAEF_00329	gene	840	ftsA_1			
PCOCLAEF_00329	CDS	840	ftsA_1			Cell division protein FtsA
PCOCLAEF_00330	gene	636	pduL_2			
PCOCLAEF_00330	CDS	636	pduL_2	2.3.1.222	COG4869	Phosphate propanoyltransferase
PCOCLAEF_00331	gene	276	pduA_2			
PCOCLAEF_00331	CDS	276	pduA_2		COG4577	Propanediol utilization protein PduA
PCOCLAEF_00332	gene	438				
PCOCLAEF_00332	CDS	438				hypothetical protein
PCOCLAEF_00333	gene	348				
PCOCLAEF_00333	CDS	348				hypothetical protein
PCOCLAEF_00334	gene	1821	ddrA			
PCOCLAEF_00334	CDS	1821	ddrA			Diol dehydratase-reactivating factor alpha subunit
PCOCLAEF_00335	gene	516	pduE			
PCOCLAEF_00335	CDS	516	pduE	4.2.1.28	COG4910	Propanediol dehydratase small subunit
PCOCLAEF_00336	gene	660	pduD			
PCOCLAEF_00336	CDS	660	pduD	4.2.1.28		Propanediol dehydratase medium subunit
PCOCLAEF_00337	gene	1665	pduC			
PCOCLAEF_00337	CDS	1665	pduC	4.2.1.28	COG4909	Propanediol dehydratase large subunit
PCOCLAEF_00338	gene	804	pduB			
PCOCLAEF_00338	CDS	804	pduB		COG4816	Propanediol utilization protein PduB
PCOCLAEF_00339	gene	288	pduA_3			
PCOCLAEF_00339	CDS	288	pduA_3		COG4577	Propanediol utilization protein PduA
PCOCLAEF_00340	gene	885	rhaR_1			
PCOCLAEF_00340	CDS	885	rhaR_1			HTH-type transcriptional activator RhaR
PCOCLAEF_00341	gene	576	cobC			
PCOCLAEF_00341	CDS	576	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
PCOCLAEF_00342	gene	747	cobS			
PCOCLAEF_00342	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
PCOCLAEF_00343	gene	558	cobU			
PCOCLAEF_00343	CDS	558	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
PCOCLAEF_00344	gene	744				
PCOCLAEF_00344	CDS	744				hypothetical protein
PCOCLAEF_00345	gene	432	pduV			
PCOCLAEF_00345	CDS	432	pduV		COG4917	Propanediol utilization protein PduV
PCOCLAEF_00346	gene	351	pduU			
PCOCLAEF_00346	CDS	351	pduU		COG4810	Propanediol utilization protein PduU
PCOCLAEF_00347	gene	555				
PCOCLAEF_00347	CDS	555				hypothetical protein
PCOCLAEF_00348	gene	1356	rsxC			
PCOCLAEF_00348	CDS	1356	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
PCOCLAEF_00349	gene	480	sirC			
PCOCLAEF_00349	CDS	480	sirC	1.3.1.76		Precorrin-2 dehydrogenase
PCOCLAEF_00350	gene	408				
PCOCLAEF_00350	CDS	408				hypothetical protein
PCOCLAEF_00351	gene	573	clpP_1			
PCOCLAEF_00351	CDS	573	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
PCOCLAEF_00352	gene	348				
PCOCLAEF_00352	CDS	348				hypothetical protein
PCOCLAEF_00353	gene	1599				
PCOCLAEF_00353	CDS	1599				hypothetical protein
PCOCLAEF_00354	gene	291				
PCOCLAEF_00354	CDS	291				hypothetical protein
PCOCLAEF_00355	gene	471				
PCOCLAEF_00355	CDS	471				hypothetical protein
PCOCLAEF_00356	gene	1140				
PCOCLAEF_00356	CDS	1140				hypothetical protein
PCOCLAEF_00357	gene	348	adhR_1			
PCOCLAEF_00357	CDS	348	adhR_1		COG0789	HTH-type transcriptional regulator AdhR
PCOCLAEF_00358	gene	309	yjcS_1			
PCOCLAEF_00358	CDS	309	yjcS_1		COG1359	putative protein YjcS
PCOCLAEF_00359	gene	1647				
PCOCLAEF_00359	CDS	1647			COG1132	putative ABC transporter ATP-binding/permease protein
PCOCLAEF_00360	gene	1716	cydD_1			
PCOCLAEF_00360	CDS	1716	cydD_1		COG4988	ATP-binding/permease protein CydD
PCOCLAEF_00361	gene	720				
PCOCLAEF_00361	CDS	720				hypothetical protein
PCOCLAEF_00362	gene	597	mshD_1			
PCOCLAEF_00362	CDS	597	mshD_1	2.3.1.189		Mycothiol acetyltransferase
PCOCLAEF_00363	gene	999				
PCOCLAEF_00363	CDS	999				hypothetical protein
PCOCLAEF_00364	gene	456				
PCOCLAEF_00364	CDS	456				hypothetical protein
PCOCLAEF_00365	gene	444	yjaB			
PCOCLAEF_00365	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
PCOCLAEF_00366	gene	339				
PCOCLAEF_00366	CDS	339				hypothetical protein
PCOCLAEF_00367	gene	438				
PCOCLAEF_00367	CDS	438				hypothetical protein
PCOCLAEF_00368	gene	474				
PCOCLAEF_00368	CDS	474				hypothetical protein
PCOCLAEF_00369	gene	420				
PCOCLAEF_00369	CDS	420				hypothetical protein
PCOCLAEF_00370	gene	369				
PCOCLAEF_00370	CDS	369				hypothetical protein
PCOCLAEF_00371	gene	141				
PCOCLAEF_00371	CDS	141				hypothetical protein
PCOCLAEF_00372	gene	312				
PCOCLAEF_00372	CDS	312				hypothetical protein
PCOCLAEF_00373	gene	180				
PCOCLAEF_00373	CDS	180				hypothetical protein
PCOCLAEF_00374	gene	813				
PCOCLAEF_00374	CDS	813				hypothetical protein
PCOCLAEF_00375	gene	357				
PCOCLAEF_00375	CDS	357				hypothetical protein
PCOCLAEF_00376	gene	774				
PCOCLAEF_00376	CDS	774				hypothetical protein
PCOCLAEF_00377	gene	1314				
PCOCLAEF_00377	CDS	1314				hypothetical protein
PCOCLAEF_00378	gene	918				
PCOCLAEF_00378	CDS	918				hypothetical protein
PCOCLAEF_00379	gene	876				
PCOCLAEF_00379	CDS	876				hypothetical protein
PCOCLAEF_00380	gene	318				
PCOCLAEF_00380	CDS	318				hypothetical protein
PCOCLAEF_00381	gene	750				
PCOCLAEF_00381	CDS	750				hypothetical protein
PCOCLAEF_00382	gene	888	btuD_2			
PCOCLAEF_00382	CDS	888	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PCOCLAEF_00383	gene	357				
PCOCLAEF_00383	CDS	357				hypothetical protein
PCOCLAEF_00384	gene	1545	guaA			
PCOCLAEF_00384	CDS	1545	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
PCOCLAEF_00385	gene	405				
PCOCLAEF_00385	CDS	405				hypothetical protein
PCOCLAEF_00386	gene	309				
PCOCLAEF_00386	CDS	309				hypothetical protein
PCOCLAEF_00387	gene	825	nadE			
PCOCLAEF_00387	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
PCOCLAEF_00388	gene	1491	pncB2			
PCOCLAEF_00388	CDS	1491	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
PCOCLAEF_00389	gene	384	tagD			
PCOCLAEF_00389	CDS	384	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
PCOCLAEF_00390	gene	1152	tagB			
PCOCLAEF_00390	CDS	1152	tagB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
PCOCLAEF_00391	gene	1155	tagF			
PCOCLAEF_00391	CDS	1155	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
PCOCLAEF_00392	gene	1380				
PCOCLAEF_00392	CDS	1380				hypothetical protein
PCOCLAEF_00393	gene	1026	tarJ			
PCOCLAEF_00393	CDS	1026	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase 1
PCOCLAEF_00394	gene	714	tarI			
PCOCLAEF_00394	CDS	714	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
PCOCLAEF_00395	gene	888	gtaB			
PCOCLAEF_00395	CDS	888	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
PCOCLAEF_00396	gene	1011				
PCOCLAEF_00396	CDS	1011				hypothetical protein
PCOCLAEF_00397	gene	2325				
PCOCLAEF_00397	CDS	2325				hypothetical protein
PCOCLAEF_00398	gene	2103				
PCOCLAEF_00398	CDS	2103				hypothetical protein
PCOCLAEF_00399	gene	921	ykoT			
PCOCLAEF_00399	CDS	921	ykoT	2.4.-.-		putative glycosyltransferase YkoT
PCOCLAEF_00400	gene	2007				
PCOCLAEF_00400	CDS	2007				hypothetical protein
PCOCLAEF_00401	gene	2325				
PCOCLAEF_00401	CDS	2325				hypothetical protein
PCOCLAEF_00402	gene	1008	tagH			
PCOCLAEF_00402	CDS	1008	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
PCOCLAEF_00403	gene	804	tagG			
PCOCLAEF_00403	CDS	804	tagG		COG1682	Teichoic acid translocation permease protein TagG
PCOCLAEF_00404	gene	894	btuF			
PCOCLAEF_00404	CDS	894	btuF		COG0614	Vitamin B12-binding protein
PCOCLAEF_00405	gene	3441	pycA			
PCOCLAEF_00405	CDS	3441	pycA	6.4.1.1		Pyruvate carboxylase
PCOCLAEF_00406	gene	1209	ftsW_1			
PCOCLAEF_00406	CDS	1209	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
PCOCLAEF_00407	gene	282				
PCOCLAEF_00407	CDS	282				hypothetical protein
PCOCLAEF_00408	gene	231				
PCOCLAEF_00408	CDS	231				hypothetical protein
PCOCLAEF_00409	gene	879				
PCOCLAEF_00409	CDS	879				hypothetical protein
PCOCLAEF_00410	gene	1839	typA			
PCOCLAEF_00410	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA 
PCOCLAEF_00411	gene	774	suhB			
PCOCLAEF_00411	CDS	774	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
PCOCLAEF_00412	gene	615				
PCOCLAEF_00412	CDS	615				hypothetical protein
PCOCLAEF_00413	gene	945	corA			
PCOCLAEF_00413	CDS	945	corA		COG0598	Cobalt/magnesium transport protein CorA
PCOCLAEF_00414	gene	531				
PCOCLAEF_00414	CDS	531				hypothetical protein
PCOCLAEF_00415	gene	273				
PCOCLAEF_00415	CDS	273				hypothetical protein
PCOCLAEF_00416	gene	954	ldh_1			
PCOCLAEF_00416	CDS	954	ldh_1	1.1.1.27		L-lactate dehydrogenase
PCOCLAEF_00417	gene	312				
PCOCLAEF_00417	CDS	312				hypothetical protein
PCOCLAEF_00418	gene	96				
PCOCLAEF_00418	CDS	96				hypothetical protein
PCOCLAEF_00419	gene	1404	pdhD			
PCOCLAEF_00419	CDS	1404	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
PCOCLAEF_00420	gene	1635				
PCOCLAEF_00420	CDS	1635				hypothetical protein
PCOCLAEF_00421	gene	978	pdhB			
PCOCLAEF_00421	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
PCOCLAEF_00422	gene	1116	pdhA			
PCOCLAEF_00422	CDS	1116	pdhA	1.2.4.1	COG1071	Pyruvate dehydrogenase E1 component subunit alpha
PCOCLAEF_00423	gene	552	def2			
PCOCLAEF_00423	CDS	552	def2	3.5.1.88	COG0242	Peptide deformylase 2
PCOCLAEF_00424	gene	555				
PCOCLAEF_00424	CDS	555				hypothetical protein
PCOCLAEF_00425	gene	999				
PCOCLAEF_00425	CDS	999				hypothetical protein
PCOCLAEF_00426	gene	489	moaB			
PCOCLAEF_00426	CDS	489	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
PCOCLAEF_00427	gene	1002	moaA2			
PCOCLAEF_00427	CDS	1002	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
PCOCLAEF_00428	gene	483	moaC			
PCOCLAEF_00428	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
PCOCLAEF_00429	gene	249				
PCOCLAEF_00429	CDS	249				hypothetical protein
PCOCLAEF_00430	gene	423	moaE			
PCOCLAEF_00430	CDS	423	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
PCOCLAEF_00431	gene	486	mobB			
PCOCLAEF_00431	CDS	486	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
PCOCLAEF_00432	gene	1224	moeA			
PCOCLAEF_00432	CDS	1224	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
PCOCLAEF_00433	gene	771	modA			
PCOCLAEF_00433	CDS	771	modA		COG0725	Molybdate-binding protein ModA
PCOCLAEF_00434	gene	672	modB			
PCOCLAEF_00434	CDS	672	modB		COG4149	Molybdenum transport system permease protein ModB
PCOCLAEF_00435	gene	663	cysA			
PCOCLAEF_00435	CDS	663	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
PCOCLAEF_00436	gene	582	mobA			
PCOCLAEF_00436	CDS	582	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
PCOCLAEF_00437	gene	804				
PCOCLAEF_00437	CDS	804				hypothetical protein
PCOCLAEF_00438	gene	1266				
PCOCLAEF_00438	CDS	1266				hypothetical protein
PCOCLAEF_00439	gene	1857	bglF_1			
PCOCLAEF_00439	CDS	1857	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
PCOCLAEF_00440	gene	1464	glpK_1			
PCOCLAEF_00440	CDS	1464	glpK_1	2.7.1.30	COG0554	Glycerol kinase
PCOCLAEF_00441	gene	948	aptB			
PCOCLAEF_00441	CDS	948	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
PCOCLAEF_00442	gene	825	aptA			
PCOCLAEF_00442	CDS	825	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
PCOCLAEF_00443	gene	1404				
PCOCLAEF_00443	CDS	1404				hypothetical protein
PCOCLAEF_00444	gene	1029	purR_1			
PCOCLAEF_00444	CDS	1029	purR_1		COG1609	HTH-type transcriptional repressor PurR
PCOCLAEF_00445	gene	771	ycsE			
PCOCLAEF_00445	CDS	771	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
PCOCLAEF_00446	gene	210				
PCOCLAEF_00446	CDS	210				hypothetical protein
