locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAOADFNE_00219	gene	1215				
FAOADFNE_00219	CDS	1215				hypothetical protein
FAOADFNE_00220	gene	1146	mshA			
FAOADFNE_00220	CDS	1146	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FAOADFNE_00221	gene	810				
FAOADFNE_00221	CDS	810				hypothetical protein
FAOADFNE_00222	gene	699	rfaY			
FAOADFNE_00222	CDS	699	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
FAOADFNE_00223	gene	1011				
FAOADFNE_00223	CDS	1011				hypothetical protein
FAOADFNE_00224	gene	1023				
FAOADFNE_00224	CDS	1023				hypothetical protein
FAOADFNE_00225	gene	1080	rfaB			
FAOADFNE_00225	CDS	1080	rfaB	2.4.1.-	COG0438	Lipopolysaccharide 1,6-galactosyltransferase
FAOADFNE_00226	gene	210				
FAOADFNE_00226	CDS	210				hypothetical protein
FAOADFNE_00227	gene	798	rfaP			
FAOADFNE_00227	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
FAOADFNE_00228	gene	1125	rfaG			
FAOADFNE_00228	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
FAOADFNE_00229	gene	1071	rfaQ			
FAOADFNE_00229	CDS	1071	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
FAOADFNE_00230	gene	1278	waaA			
FAOADFNE_00230	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
FAOADFNE_00231	gene	480	coaD			
FAOADFNE_00231	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
FAOADFNE_00232	gene	810	mutM			
FAOADFNE_00232	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
FAOADFNE_00233	gene	168	rpmG			
FAOADFNE_00233	CDS	168	rpmG		COG0267	50S ribosomal protein L33
FAOADFNE_00234	gene	237	rpmB			
FAOADFNE_00234	CDS	237	rpmB		COG0227	50S ribosomal protein L28
FAOADFNE_00235	gene	666				
FAOADFNE_00235	CDS	666				hypothetical protein
FAOADFNE_00236	gene	1224	coaBC			
FAOADFNE_00236	CDS	1224	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
FAOADFNE_00237	gene	459	dut			
FAOADFNE_00237	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
FAOADFNE_00238	gene	597	slmA			
FAOADFNE_00238	CDS	597	slmA			Nucleoid occlusion factor SlmA
FAOADFNE_00239	gene	642	pyrE			
FAOADFNE_00239	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
FAOADFNE_00240	gene	717	rph			
FAOADFNE_00240	CDS	717	rph	2.7.7.56		Ribonuclease PH
FAOADFNE_00241	gene	864				
FAOADFNE_00241	CDS	864				hypothetical protein
FAOADFNE_00242	gene	903	yidZ_1			
FAOADFNE_00242	CDS	903	yidZ_1			HTH-type transcriptional regulator YidZ
FAOADFNE_00243	gene	882				
FAOADFNE_00243	CDS	882				hypothetical protein
FAOADFNE_00244	gene	618				
FAOADFNE_00244	CDS	618				hypothetical protein
FAOADFNE_00245	gene	1686	ligB			
FAOADFNE_00245	CDS	1686	ligB	6.5.1.2	COG0272	DNA ligase B
FAOADFNE_00246	gene	624	gmk			
FAOADFNE_00246	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
FAOADFNE_00247	gene	276	rpoZ			
FAOADFNE_00247	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
FAOADFNE_00248	gene	2112	spoT			
FAOADFNE_00248	CDS	2112	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
FAOADFNE_00249	gene	690	trmH			
FAOADFNE_00249	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
FAOADFNE_00250	gene	2082	recG			
FAOADFNE_00250	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
FAOADFNE_00251	gene	852				
FAOADFNE_00251	CDS	852				hypothetical protein
FAOADFNE_00252	gene	1206	gltS			
FAOADFNE_00252	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
FAOADFNE_00253	gene	1392	xanP			
FAOADFNE_00253	CDS	1392	xanP		COG2233	Xanthine permease XanP
FAOADFNE_00254	gene	1710				
FAOADFNE_00254	CDS	1710				hypothetical protein
FAOADFNE_00255	gene	2319	yicI			
FAOADFNE_00255	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
FAOADFNE_00256	gene	405	yicJ_1			
FAOADFNE_00256	CDS	405	yicJ_1		COG2211	Inner membrane symporter YicJ
FAOADFNE_00257	gene	1026	yicJ_2			
FAOADFNE_00257	CDS	1026	yicJ_2		COG2211	Inner membrane symporter YicJ
FAOADFNE_00258	gene	95				
FAOADFNE_00258	tRNA	95				tRNA-SeC(tca)
FAOADFNE_00259	gene	159				
FAOADFNE_00259	CDS	159				hypothetical protein
FAOADFNE_00260	gene	618	ecpR			
FAOADFNE_00260	CDS	618	ecpR			HTH-type transcriptional regulator EcpR
FAOADFNE_00261	gene	2853				
FAOADFNE_00261	CDS	2853				hypothetical protein
FAOADFNE_00262	gene	465				
FAOADFNE_00262	CDS	465				hypothetical protein
FAOADFNE_00263	gene	858				
FAOADFNE_00263	CDS	858				hypothetical protein
FAOADFNE_00264	gene	681	ycaC_1			
FAOADFNE_00264	CDS	681	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
FAOADFNE_00265	gene	480				
FAOADFNE_00265	CDS	480				hypothetical protein
FAOADFNE_00266	gene	93				
FAOADFNE_00266	CDS	93				hypothetical protein
FAOADFNE_00267	gene	2727	mgtB			
FAOADFNE_00267	CDS	2727	mgtB	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
FAOADFNE_00268	gene	684	mgtC			
FAOADFNE_00268	CDS	684	mgtC		COG1285	Protein MgtC
FAOADFNE_00269	gene	903	yicL			
FAOADFNE_00269	CDS	903	yicL		COG0697	putative inner membrane transporter YicL
FAOADFNE_00270	gene	930				
FAOADFNE_00270	CDS	930				ISNCY family transposase ISRor2
FAOADFNE_00271	gene	744	dgaF_1			
FAOADFNE_00271	CDS	744	dgaF_1	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
FAOADFNE_00272	gene	195	dgaE_1			
FAOADFNE_00272	CDS	195	dgaE_1	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
FAOADFNE_00273	gene	858	dgaE_2			
FAOADFNE_00273	CDS	858	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
FAOADFNE_00274	gene	858	manZ_1			
FAOADFNE_00274	CDS	858	manZ_1		COG3716	PTS system mannose-specific EIID component
FAOADFNE_00275	gene	750	agaC_1			
FAOADFNE_00275	CDS	750	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
FAOADFNE_00276	gene	486	levE			
FAOADFNE_00276	CDS	486	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
FAOADFNE_00277	gene	426				
FAOADFNE_00277	CDS	426				hypothetical protein
FAOADFNE_00278	gene	2799	dgaR_1			
FAOADFNE_00278	CDS	2799	dgaR_1			Transcriptional regulatory protein DagR
FAOADFNE_00279	gene	294				
FAOADFNE_00279	CDS	294				hypothetical protein
FAOADFNE_00280	gene	1383	gmuD			
FAOADFNE_00280	CDS	1383	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
FAOADFNE_00281	gene	1194	nepI			
FAOADFNE_00281	CDS	1194	nepI		COG2814	Purine ribonucleoside efflux pump NepI
FAOADFNE_00282	gene	90				
FAOADFNE_00282	CDS	90				hypothetical protein
FAOADFNE_00283	gene	360				
FAOADFNE_00283	CDS	360				hypothetical protein
FAOADFNE_00284	gene	324				
FAOADFNE_00284	CDS	324				hypothetical protein
FAOADFNE_00285	gene	780				
FAOADFNE_00285	CDS	780				hypothetical protein
FAOADFNE_00286	gene	324				
FAOADFNE_00286	CDS	324				hypothetical protein
FAOADFNE_00287	gene	270	ptsH_1			
FAOADFNE_00287	CDS	270	ptsH_1			Phosphocarrier protein HPr
FAOADFNE_00288	gene	861	fba			
FAOADFNE_00288	CDS	861	fba	4.1.2.13		Fructose-bisphosphate aldolase
FAOADFNE_00289	gene	501	xylB_2			
FAOADFNE_00289	CDS	501	xylB_2	2.7.1.17		Xylulose kinase
FAOADFNE_00290	gene	939	fucK_1			
FAOADFNE_00290	CDS	939	fucK_1	2.7.1.51	COG1070	L-fuculokinase
FAOADFNE_00291	gene	1359	gatC_1			
FAOADFNE_00291	CDS	1359	gatC_1		COG3775	PTS system galactitol-specific EIIC component
FAOADFNE_00292	gene	288	gatB_1			
FAOADFNE_00292	CDS	288	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
FAOADFNE_00293	gene	474				
FAOADFNE_00293	CDS	474				hypothetical protein
FAOADFNE_00294	gene	744	mngR_1			
FAOADFNE_00294	CDS	744	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
FAOADFNE_00295	gene	453				
FAOADFNE_00295	CDS	453				hypothetical protein
FAOADFNE_00296	gene	1392	uhpT			
FAOADFNE_00296	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
FAOADFNE_00297	gene	1329	uhpC_1			
FAOADFNE_00297	CDS	1329	uhpC_1		COG2271	Membrane sensor protein UhpC
FAOADFNE_00298	gene	1503	uhpB			
FAOADFNE_00298	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
FAOADFNE_00299	gene	591	uhpA			
FAOADFNE_00299	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
FAOADFNE_00300	gene	1014				
FAOADFNE_00300	CDS	1014				hypothetical protein
FAOADFNE_00301	gene	1317	fucP_1			
FAOADFNE_00301	CDS	1317	fucP_1		COG0738	L-fucose-proton symporter
FAOADFNE_00302	gene	921	rbsK_2			
FAOADFNE_00302	CDS	921	rbsK_2	2.7.1.15		Ribokinase
FAOADFNE_00303	gene	786	deoR_1			
FAOADFNE_00303	CDS	786	deoR_1		COG1349	Deoxyribose operon repressor
FAOADFNE_00304	gene	291	ilvN			
FAOADFNE_00304	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
FAOADFNE_00305	gene	1689	ilvB			
FAOADFNE_00305	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
FAOADFNE_00306	gene	99				
FAOADFNE_00306	CDS	99				hypothetical protein
FAOADFNE_00307	gene	90	tisB			
FAOADFNE_00307	CDS	90	tisB			Small toxic protein TisB
FAOADFNE_00308	gene	834				
FAOADFNE_00308	CDS	834				hypothetical protein
FAOADFNE_00309	gene	1185	emrD			
FAOADFNE_00309	CDS	1185	emrD			Multidrug resistance protein D
FAOADFNE_00310	gene	1062				
FAOADFNE_00310	CDS	1062				hypothetical protein
FAOADFNE_00311	gene	924	dsdC			
FAOADFNE_00311	CDS	924	dsdC		COG0583	HTH-type transcriptional regulator DsdC
FAOADFNE_00312	gene	1341	dsdX			
FAOADFNE_00312	CDS	1341	dsdX			D-serine transporter DsdX
FAOADFNE_00313	gene	1323	dsdA			
FAOADFNE_00313	CDS	1323	dsdA	4.3.1.18	COG3048	D-serine dehydratase
FAOADFNE_00314	gene	531				
FAOADFNE_00314	CDS	531				hypothetical protein
FAOADFNE_00315	gene	363	yidG			
FAOADFNE_00315	CDS	363	yidG			Inner membrane protein YidG
FAOADFNE_00316	gene	348	yidH			
FAOADFNE_00316	CDS	348	yidH		COG2149	Inner membrane protein YidH
FAOADFNE_00317	gene	1662	aspT_1			
FAOADFNE_00317	CDS	1662	aspT_1			Aspartate/alanine antiporter
FAOADFNE_00318	gene	684				
FAOADFNE_00318	CDS	684				IS3 family transposase ISSen1
FAOADFNE_00319	gene	402				
FAOADFNE_00319	CDS	402				IS3 family transposase ISSen1
FAOADFNE_00320	gene	429	ibpB			
FAOADFNE_00320	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
FAOADFNE_00321	gene	414	ibpA_1			
FAOADFNE_00321	CDS	414	ibpA_1		COG0071	Small heat shock protein IbpA
FAOADFNE_00322	gene	291				
FAOADFNE_00322	CDS	291				hypothetical protein
FAOADFNE_00323	gene	1227				
FAOADFNE_00323	CDS	1227				hypothetical protein
FAOADFNE_00324	gene	423	ccmH_1			
FAOADFNE_00324	CDS	423	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
FAOADFNE_00325	gene	387	ccmH_2			
FAOADFNE_00325	CDS	387	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
FAOADFNE_00326	gene	558	dsbE_1			
FAOADFNE_00326	CDS	558	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
FAOADFNE_00327	gene	1932	ccmF_1			
FAOADFNE_00327	CDS	1932	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
FAOADFNE_00328	gene	1020	ccmE_1			
FAOADFNE_00328	CDS	1020	ccmE_1			Cytochrome c-type biogenesis protein CcmE
FAOADFNE_00329	gene	1401				
FAOADFNE_00329	CDS	1401				hypothetical protein
FAOADFNE_00330	gene	633	torD_1			
FAOADFNE_00330	CDS	633	torD_1		COG3381	Chaperone protein TorD
FAOADFNE_00331	gene	2553	torA			
FAOADFNE_00331	CDS	2553	torA	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 1
FAOADFNE_00332	gene	1185	torC			
FAOADFNE_00332	CDS	1185	torC		COG3005	Cytochrome c-type protein TorC
FAOADFNE_00333	gene	729	torR			
FAOADFNE_00333	CDS	729	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
FAOADFNE_00334	gene	294	torT_1			
FAOADFNE_00334	CDS	294	torT_1		COG1879	Periplasmic protein TorT
FAOADFNE_00335	gene	744	torT_2			
FAOADFNE_00335	CDS	744	torT_2		COG1879	Periplasmic protein TorT
FAOADFNE_00336	gene	2736	torS			
FAOADFNE_00336	CDS	2736	torS	2.7.13.3	COG0784	Sensor protein TorS
FAOADFNE_00337	gene	1293	dgoT			
FAOADFNE_00337	CDS	1293	dgoT			D-galactonate transporter
FAOADFNE_00338	gene	1149	dgoD_1			
FAOADFNE_00338	CDS	1149	dgoD_1	4.2.1.6	COG4948	D-galactonate dehydratase
FAOADFNE_00339	gene	618	dgoA			
FAOADFNE_00339	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
FAOADFNE_00340	gene	879	dgoK1			
FAOADFNE_00340	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
FAOADFNE_00341	gene	690	lutR			
FAOADFNE_00341	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
FAOADFNE_00342	gene	846	yidA			
FAOADFNE_00342	CDS	846	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
FAOADFNE_00343	gene	1263	sauU_1			
FAOADFNE_00343	CDS	1263	sauU_1			putative sulfoacetate transporter SauU
FAOADFNE_00344	gene	1191	dgoD_2			
FAOADFNE_00344	CDS	1191	dgoD_2	4.2.1.6	COG4948	D-galactonate dehydratase
FAOADFNE_00345	gene	921	benM_1			
FAOADFNE_00345	CDS	921	benM_1			HTH-type transcriptional regulator BenM
FAOADFNE_00346	gene	2415	gyrB			
FAOADFNE_00346	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
FAOADFNE_00347	gene	1074	recF			
FAOADFNE_00347	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
FAOADFNE_00348	gene	1101	dnaN			
FAOADFNE_00348	CDS	1101	dnaN		COG0592	Beta sliding clamp
FAOADFNE_00349	gene	1401	dnaA			
FAOADFNE_00349	CDS	1401	dnaA		COG0593	Chromosomal replication initiator protein DnaA
FAOADFNE_00350	gene	198				
FAOADFNE_00350	CDS	198				hypothetical protein
FAOADFNE_00351	gene	1647	yidC			
FAOADFNE_00351	CDS	1647	yidC			Membrane protein insertase YidC
FAOADFNE_00352	gene	1365	mnmE			
FAOADFNE_00352	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
FAOADFNE_00353	gene	1188	mdtL			
FAOADFNE_00353	CDS	1188	mdtL			Multidrug resistance protein MdtL
FAOADFNE_00354	gene	672	yidZ_2			
FAOADFNE_00354	CDS	672	yidZ_2			HTH-type transcriptional regulator YidZ
FAOADFNE_00355	gene	756				
FAOADFNE_00355	CDS	756				hypothetical protein
FAOADFNE_00356	gene	567	chrR			
FAOADFNE_00356	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
FAOADFNE_00357	gene	1338	adeP			
FAOADFNE_00357	CDS	1338	adeP		COG2252	Adenine permease AdeP
FAOADFNE_00358	gene	666	yieH			
FAOADFNE_00358	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
FAOADFNE_00359	gene	726	phoU			
FAOADFNE_00359	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
FAOADFNE_00360	gene	774	pstB			
FAOADFNE_00360	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
FAOADFNE_00361	gene	891	pstA			
FAOADFNE_00361	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
FAOADFNE_00362	gene	960	pstC			
FAOADFNE_00362	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
FAOADFNE_00363	gene	1041	pstS			
FAOADFNE_00363	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
FAOADFNE_00364	gene	102				
FAOADFNE_00364	CDS	102				hypothetical protein
FAOADFNE_00365	gene	819	fruA_1			
FAOADFNE_00365	CDS	819	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
FAOADFNE_00366	gene	522	fruA_2			
FAOADFNE_00366	CDS	522	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
FAOADFNE_00367	gene	819	sdhL			
FAOADFNE_00367	CDS	819	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
FAOADFNE_00368	gene	258	sgrR_1			
FAOADFNE_00368	CDS	258	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
FAOADFNE_00369	gene	1509	sgrR_2			
FAOADFNE_00369	CDS	1509	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
FAOADFNE_00370	gene	1830	glmS_1			
FAOADFNE_00370	CDS	1830	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FAOADFNE_00371	gene	1371	glmU			
FAOADFNE_00371	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
FAOADFNE_00372	gene	699				
FAOADFNE_00372	CDS	699				hypothetical protein
FAOADFNE_00373	gene	420	atpC			
FAOADFNE_00373	CDS	420	atpC		COG0355	ATP synthase epsilon chain
FAOADFNE_00374	gene	1383	atpD			
FAOADFNE_00374	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
FAOADFNE_00375	gene	864	atpG			
FAOADFNE_00375	CDS	864	atpG		COG0224	ATP synthase gamma chain
FAOADFNE_00376	gene	1542	atpA			
FAOADFNE_00376	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
FAOADFNE_00377	gene	534	atpH			
FAOADFNE_00377	CDS	534	atpH		COG0712	ATP synthase subunit delta
FAOADFNE_00378	gene	471	atpF			
FAOADFNE_00378	CDS	471	atpF		COG0711	ATP synthase subunit b
FAOADFNE_00379	gene	240	atpE			
FAOADFNE_00379	CDS	240	atpE		COG0636	ATP synthase subunit c
FAOADFNE_00380	gene	816	atpB			
FAOADFNE_00380	CDS	816	atpB		COG0356	ATP synthase subunit a
FAOADFNE_00381	gene	381	atpI			
FAOADFNE_00381	CDS	381	atpI		COG3312	ATP synthase protein I
FAOADFNE_00382	gene	624	rsmG			
FAOADFNE_00382	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
FAOADFNE_00383	gene	1890	mnmG			
FAOADFNE_00383	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
FAOADFNE_00384	gene	444	mioC			
FAOADFNE_00384	CDS	444	mioC		COG0716	Protein MioC
FAOADFNE_00385	gene	459	asnC			
FAOADFNE_00385	CDS	459	asnC		COG1522	Regulatory protein AsnC
FAOADFNE_00386	gene	993	asnA			
FAOADFNE_00386	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
FAOADFNE_00387	gene	1452	viaA			
FAOADFNE_00387	CDS	1452	viaA		COG2425	Protein ViaA
FAOADFNE_00388	gene	1497	ravA			
FAOADFNE_00388	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
FAOADFNE_00389	gene	1869	kup			
FAOADFNE_00389	CDS	1869	kup			Low affinity potassium transport system protein kup
FAOADFNE_00390	gene	420	rbsD			
FAOADFNE_00390	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
FAOADFNE_00391	gene	1506	rbsA			
FAOADFNE_00391	CDS	1506	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
FAOADFNE_00392	gene	966	rbsC			
FAOADFNE_00392	CDS	966	rbsC		COG1172	Ribose import permease protein RbsC
FAOADFNE_00393	gene	891	rbsB			
FAOADFNE_00393	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
FAOADFNE_00394	gene	930	rbsK_3			
FAOADFNE_00394	CDS	930	rbsK_3	2.7.1.15	COG0524	Ribokinase
FAOADFNE_00395	gene	990	rbsR			
FAOADFNE_00395	CDS	990	rbsR		COG1609	Ribose operon repressor
FAOADFNE_00396	gene	1428	hsrA			
FAOADFNE_00396	CDS	1428	hsrA			putative transport protein HsrA
FAOADFNE_00397	gene	705	lldR_2			
FAOADFNE_00397	CDS	705	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FAOADFNE_00398	gene	1538				
FAOADFNE_00398	rRNA	1538				16S ribosomal RNA
FAOADFNE_00399	gene	77				
FAOADFNE_00399	tRNA	77				tRNA-Ile(gat)
FAOADFNE_00400	gene	76				
FAOADFNE_00400	tRNA	76				tRNA-Ala(tgc)
FAOADFNE_00401	gene	2905				
FAOADFNE_00401	rRNA	2905				23S ribosomal RNA
FAOADFNE_00402	gene	111				
FAOADFNE_00402	rRNA	111				5S ribosomal RNA
FAOADFNE_00403	gene	77				
FAOADFNE_00403	tRNA	77				tRNA-Asp(gtc)
FAOADFNE_00404	gene	76				
FAOADFNE_00404	tRNA	76				tRNA-Trp(cca)
FAOADFNE_00405	gene	837	hdfR_1			
FAOADFNE_00405	CDS	837	hdfR_1			HTH-type transcriptional regulator HdfR
FAOADFNE_00406	gene	339				
FAOADFNE_00406	CDS	339				hypothetical protein
FAOADFNE_00407	gene	1521	comM			
FAOADFNE_00407	CDS	1521	comM		COG0606	Competence protein ComM
FAOADFNE_00408	gene	1647	ilvG			
FAOADFNE_00408	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
FAOADFNE_00409	gene	264	ilvM			
FAOADFNE_00409	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
FAOADFNE_00410	gene	930	ilvE			
FAOADFNE_00410	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
FAOADFNE_00411	gene	1851	ilvD_2			
FAOADFNE_00411	CDS	1851	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
FAOADFNE_00412	gene	1545	ilvA			
FAOADFNE_00412	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
FAOADFNE_00413	gene	363				
FAOADFNE_00413	CDS	363				hypothetical protein
FAOADFNE_00414	gene	342				
FAOADFNE_00414	CDS	342				hypothetical protein
FAOADFNE_00415	gene	888	gltC_1			
FAOADFNE_00415	CDS	888	gltC_1			HTH-type transcriptional regulator GltC
FAOADFNE_00416	gene	1476	ilvC			
FAOADFNE_00416	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
FAOADFNE_00417	gene	282	ppiC			
FAOADFNE_00417	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
FAOADFNE_00418	gene	2025	rep			
FAOADFNE_00418	CDS	2025	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
FAOADFNE_00419	gene	1482	gppA			
FAOADFNE_00419	CDS	1482	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
FAOADFNE_00420	gene	1266	rhlB			
FAOADFNE_00420	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
FAOADFNE_00421	gene	330	trxA			
FAOADFNE_00421	CDS	330	trxA		COG0526	Thioredoxin 1
FAOADFNE_00422	gene	1260	rho			
FAOADFNE_00422	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
FAOADFNE_00423	gene	1104	wecA			
FAOADFNE_00423	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
FAOADFNE_00424	gene	1047	wzzE			
FAOADFNE_00424	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
FAOADFNE_00425	gene	1086	wecB			
FAOADFNE_00425	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
FAOADFNE_00426	gene	1263	wecC			
FAOADFNE_00426	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
FAOADFNE_00427	gene	1068	rffG			
FAOADFNE_00427	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
FAOADFNE_00428	gene	882	rffH			
FAOADFNE_00428	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
FAOADFNE_00429	gene	678	wecD			
FAOADFNE_00429	CDS	678	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
FAOADFNE_00430	gene	1131	wecE			
FAOADFNE_00430	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
FAOADFNE_00431	gene	1251	wzxE			
FAOADFNE_00431	CDS	1251	wzxE		COG2244	Lipid III flippase
FAOADFNE_00432	gene	1080	wecF			
FAOADFNE_00432	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
FAOADFNE_00433	gene	1359	wzyE			
FAOADFNE_00433	CDS	1359	wzyE			putative ECA polymerase
FAOADFNE_00434	gene	741	wecG			
FAOADFNE_00434	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
FAOADFNE_00435	gene	1386	yifK			
FAOADFNE_00435	CDS	1386	yifK		COG1113	putative transport protein YifK
FAOADFNE_00436	gene	77				
FAOADFNE_00436	tRNA	77				tRNA-Arg(ccg)
FAOADFNE_00437	gene	76				
FAOADFNE_00437	tRNA	76				tRNA-His(gtg)
FAOADFNE_00438	gene	87				
FAOADFNE_00438	tRNA	87				tRNA-Leu(cag)
FAOADFNE_00439	gene	77				
FAOADFNE_00439	tRNA	77				tRNA-Pro(tgg)
FAOADFNE_00440	gene	1200	hemY			
FAOADFNE_00440	CDS	1200	hemY		COG3071	Protein HemY
FAOADFNE_00441	gene	1170	hemX			
